number,event_time,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built
3305,2024-12-12T02:54:13Z,2014,491950,3,2,10733,2090,1,3,7,1440,650,1958
20639,2024-12-12T02:54:13Z,2015,560000,4,2,5710,2630,2,3,8,2630,0,2001
20654,2024-12-12T02:54:13Z,2014,327000,3,3,1001,1370,3,3,8,1370,0,2009
15804,2024-12-12T02:54:13Z,2015,1187500,3,2,10625,2860,1,3,10,1920,940,1976
9702,2024-12-12T02:54:13Z,2015,305000,2,1,7140,1210,1,3,6,1210,0,1921
17940,2024-12-12T02:54:13Z,2015,610000,4,2,6360,2110,2,3,8,2110,0,1988
17207,2024-12-12T02:54:13Z,2014,625000,5,2,21208,2700,1,4,8,1950,750,1955
5364,2024-12-12T02:54:13Z,2015,404000,3,1,8160,1420,1,3,7,970,450,1947
19767,2024-12-12T02:54:13Z,2015,719000,3,3,10578,2540,2,3,9,2010,530,2014
7117,2024-12-12T02:54:13Z,2014,215000,3,1,9405,1240,1,4,7,1240,0,1966
4214,2024-12-12T02:54:13Z,2015,525000,4,1,7725,2120,1,3,8,1220,900,1965
13576,2024-12-12T02:54:13Z,2014,390000,1,1,4920,1440,1,3,7,720,720,1923
13668,2024-12-12T02:54:13Z,2015,557000,3,2,18241,2280,1,3,9,960,1320,1995
242,2024-12-12T02:54:13Z,2015,455000,2,1,5000,1430,1,2,7,1430,0,1925
18621,2024-12-12T02:54:13Z,2015,559950,5,3,8193,2450,2,3,9,2450,0,2005
18712,2024-12-12T02:54:13Z,2014,306000,3,2,11193,1680,2,3,8,1680,0,1984
16143,2024-12-12T02:54:13Z,2014,229900,3,1,11925,1440,1,3,7,1440,0,1968
12377,2024-12-12T02:54:13Z,2014,107000,3,1,5120,910,1,3,6,910,0,1973
12655,2024-12-12T02:54:13Z,2015,800000,4,2,18303,2900,2,4,10,2900,0,1994
13316,2024-12-12T02:54:13Z,2015,451000,4,1,7250,1260,1,3,6,1260,0,1943
20697,2024-12-12T02:54:13Z,2015,360000,4,1,12188,2010,1,4,7,1150,860,1960
15697,2024-12-12T02:54:13Z,2014,300000,3,2,7598,720,1,5,6,720,0,1947
21535,2024-12-12T02:54:13Z,2014,332000,4,2,5737,2380,2,3,7,2380,0,2010
18833,2024-12-12T02:54:13Z,2015,640500,2,1,6750,1640,1,4,8,1340,300,1939
4839,2024-12-12T02:54:13Z,2015,454000,5,2,9200,2550,1,4,8,1580,970,1975
10690,2024-12-12T02:54:13Z,2014,1065000,5,3,7947,3370,2,3,10,3370,0,2001
19090,2024-12-12T02:54:13Z,2014,250000,2,1,5220,800,1,3,6,800,0,1943
14088,2024-12-12T02:54:13Z,2014,335000,3,2,16215,1580,1,4,7,1580,0,1978
10044,2024-12-12T02:54:13Z,2015,585000,2,1,6000,1110,1,3,7,1010,100,1951
4930,2024-12-12T02:54:13Z,2015,220650,2,1,10500,1460,1,3,7,1460,0,1980
14603,2024-12-12T02:54:13Z,2015,449000,2,1,4576,1250,1,3,6,1040,210,1925
7568,2024-12-12T02:54:13Z,2014,621000,4,2,6930,1950,1,4,7,1250,700,1960
5138,2024-12-12T02:54:13Z,2014,755000,6,2,4505,2150,1,3,7,1270,880,1952
13829,2024-12-12T02:54:13Z,2014,400000,3,2,3000,2020,1,4,6,1010,1010,1910
10075,2024-12-12T02:54:13Z,2014,745000,4,2,18903,2650,2,3,11,2650,0,1994
2167,2024-12-12T02:54:13Z,2015,306000,3,1,10350,1190,1,4,7,1190,0,1959
20801,2024-12-12T02:54:13Z,2014,728050,3,2,6775,2320,1,3,8,2320,0,2008
45,2024-12-12T02:54:13Z,2014,488000,3,2,13603,3160,2,3,8,3160,0,2003
3008,2024-12-12T02:54:13Z,2014,430000,4,2,4840,2020,1,5,8,1200,820,1925
12195,2024-12-12T02:54:13Z,2014,685000,4,2,7864,3030,2,3,9,3030,0,1999
15133,2024-12-12T02:54:13Z,2014,245500,2,1,7500,790,1,3,6,790,0,1950
6366,2024-12-12T02:54:13Z,2014,817000,3,1,3360,2310,1,3,8,1790,520,1926
7037,2024-12-12T02:54:13Z,2014,310000,3,1,82328,1560,1,3,7,1560,0,1974
2701,2024-12-12T02:54:13Z,2015,220000,2,1,6000,780,1,5,6,780,0,1923
9751,2024-12-12T02:54:13Z,2014,500000,2,1,3885,1010,1,4,7,1010,0,1906
7257,2024-12-12T02:54:13Z,2015,395000,3,2,15200,1630,1,3,7,1120,510,1988
15243,2024-12-12T02:54:13Z,2014,480000,4,2,2370,2520,2,3,8,1690,830,1908
15355,2024-12-12T02:54:13Z,2015,389000,3,1,9220,2180,1,4,7,1090,1090,1938
709,2024-12-12T02:54:13Z,2014,530000,3,2,39478,3660,2,4,9,3260,400,1989
3222,2024-12-12T02:54:13Z,2014,290000,3,1,10950,1710,1,3,7,1060,650,1967
8638,2024-12-12T02:54:13Z,2014,4489000,4,3,27517,6430,2,3,12,6430,0,2001
14076,2024-12-12T02:54:13Z,2014,294000,3,2,11256,1650,1,4,7,1250,400,1957
11294,2024-12-12T02:54:13Z,2014,219950,2,1,6448,990,1,3,7,990,0,1948
8943,2024-12-12T02:54:13Z,2014,852600,4,2,11901,3320,2,5,9,2650,670,1977
10050,2024-12-12T02:54:13Z,2014,465000,4,2,10810,3360,2,4,9,3360,0,1988
18199,2024-12-12T02:54:13Z,2014,3300000,3,3,41300,4220,1,4,11,2460,1760,1958
10432,2024-12-12T02:54:13Z,2014,449500,5,2,7488,2040,1,4,7,1200,840,1969
14299,2024-12-12T02:54:13Z,2014,300000,3,2,6628,2020,1,4,7,1250,770,1963
586,2024-12-12T02:54:13Z,2014,640000,3,2,4000,2160,1,3,8,1960,200,1903
19114,2024-12-12T02:54:13Z,2015,675000,3,2,5735,2740,2,3,9,2740,0,2004
3653,2024-12-12T02:54:13Z,2014,387500,3,1,14333,1560,1,4,7,1560,0,1953
3618,2024-12-12T02:54:13Z,2014,458950,2,1,4370,1530,1,3,7,1130,400,1946
7070,2024-12-12T02:54:13Z,2015,875000,4,2,256132,3230,2,3,9,3230,0,2006
21154,2024-12-12T02:54:13Z,2014,963000,4,3,8589,3530,2,3,10,3530,0,2007
16868,2024-12-12T02:54:13Z,2014,590000,4,2,4950,2380,2,3,8,2380,0,2004
3480,2024-12-12T02:54:13Z,2014,1225000,4,2,11542,2600,1,4,9,2200,400,1939
6711,2024-12-12T02:54:13Z,2014,750000,3,1,10578,2240,2,5,8,1550,690,1923
3355,2024-12-12T02:54:13Z,2015,374500,3,1,8636,1330,1,4,7,1330,0,1968
12311,2024-12-12T02:54:13Z,2014,535000,1,1,5000,920,1,4,7,920,0,1906
5735,2024-12-12T02:54:13Z,2015,990400,3,2,4097,2100,2,3,9,2100,0,2008
7939,2024-12-12T02:54:13Z,2015,360000,3,2,14092,2150,2,3,8,2150,0,1991
4005,2024-12-12T02:54:13Z,2014,395000,3,1,22651,1460,1,4,7,1460,0,1961
19944,2024-12-12T02:54:13Z,2014,650000,3,2,51836,2500,1,3,9,1510,990,2013
9379,2024-12-12T02:54:13Z,2014,430000,4,1,37075,1620,1,3,7,1620,0,1943
12137,2024-12-12T02:54:13Z,2015,815000,4,1,14880,2970,1,5,9,1560,1410,1962
17810,2024-12-12T02:54:13Z,2015,315000,3,2,14645,1220,1,3,6,1220,0,1970
3929,2024-12-12T02:54:13Z,2014,405000,3,2,7267,1590,1,4,7,1100,490,1976
5544,2024-12-12T02:54:13Z,2015,587000,4,2,8430,2210,2,3,9,2210,0,1999
168,2024-12-12T02:54:13Z,2014,653000,3,2,9750,2680,1,4,8,1610,1070,1979
3347,2024-12-12T02:54:13Z,2014,641250,3,2,2550,2220,3,3,10,2220,0,1990
16781,2024-12-12T02:54:13Z,2014,800000,2,2,31491,1730,2,4,7,1730,0,1947
18492,2024-12-12T02:54:13Z,2014,672600,3,2,5750,1520,2,3,8,1400,120,1908
15018,2024-12-12T02:54:13Z,2015,310000,3,1,7140,2130,1,3,8,1580,550,1979
540,2024-12-12T02:54:13Z,2015,2125000,3,2,24069,5403,2,4,12,5403,0,1976
1647,2024-12-12T02:54:13Z,2015,450000,2,1,2275,1760,1,3,6,1040,720,1912
20361,2024-12-12T02:54:13Z,2015,609500,3,1,1113,1590,3,3,8,1590,0,2014
18821,2024-12-12T02:54:13Z,2015,419000,3,2,16418,1760,1,3,7,1190,570,1990
1456,2024-12-12T02:54:13Z,2015,515000,5,2,2402,1690,1,3,7,990,700,1930
10980,2024-12-12T02:54:13Z,2015,545000,4,2,22880,5461,1,4,9,3265,2196,1964
16846,2024-12-12T02:54:13Z,2015,260000,3,1,10139,1300,1,3,7,1300,0,1962
716,2024-12-12T02:54:13Z,2014,405500,3,1,8108,1010,1,5,7,1010,0,1954
1369,2024-12-12T02:54:13Z,2014,334000,4,1,9360,1150,1,3,6,1150,0,1970
11574,2024-12-12T02:54:13Z,2014,1750000,6,3,5760,3510,2,4,10,3510,0,1906
642,2024-12-12T02:54:13Z,2015,595000,5,2,6750,3740,1,4,8,1980,1760,1978
14595,2024-12-12T02:54:13Z,2014,485000,3,1,7706,2200,2,3,7,2200,0,1908
15413,2024-12-12T02:54:13Z,2014,574950,5,3,10000,3160,2,4,8,3160,0,1980
6634,2024-12-12T02:54:13Z,2014,612000,4,2,5974,2670,2,3,8,2670,0,1999
16603,2024-12-12T02:54:13Z,2014,225000,2,1,9612,910,1,4,7,910,0,1981
21512,2024-12-12T02:54:13Z,2015,406000,2,2,1095,1110,3,3,7,980,130,2008
11677,2024-12-12T02:54:13Z,2014,218000,3,1,12812,980,1,3,7,980,0,1956
7754,2024-12-12T02:54:13Z,2014,440150,2,1,6800,1110,1,5,7,1000,110,1947
12636,2024-12-12T02:54:13Z,2014,585000,3,3,12700,3050,2,3,8,2240,810,1990
6087,2024-12-12T02:54:13Z,2014,657500,3,2,10960,2320,1,3,7,1510,810,1956
5832,2024-12-12T02:54:13Z,2014,280000,1,0,24501,600,1,2,3,600,0,1950
9681,2024-12-12T02:54:13Z,2015,475000,5,2,6600,3080,2,3,9,3080,0,2002
606,2024-12-12T02:54:13Z,2014,531000,2,3,1175,1270,2,3,8,1110,160,2000
13728,2024-12-12T02:54:13Z,2014,1325000,4,2,37076,4010,2,4,12,4010,0,1990
6619,2024-12-12T02:54:13Z,2014,515000,4,2,7800,2470,1,3,8,1470,1000,1975
9001,2024-12-12T02:54:13Z,2014,230000,3,1,7187,1640,1,3,7,1640,0,1966
12994,2024-12-12T02:54:13Z,2014,749000,4,1,5000,2130,2,4,8,2130,0,1920
19073,2024-12-12T02:54:13Z,2014,760000,2,1,3600,1410,1,4,7,1310,100,1925
6836,2024-12-12T02:54:13Z,2014,1000000,4,2,16538,3090,3,4,8,2590,500,1919
10869,2024-12-12T02:54:13Z,2015,305000,5,2,12220,2500,1,3,8,1690,810,1962
16596,2024-12-12T02:54:13Z,2014,252500,3,2,7192,1780,1,4,7,1250,530,1974
17656,2024-12-12T02:54:13Z,2014,598555,3,2,7880,3040,2,3,9,3040,0,2004
3110,2024-12-12T02:54:13Z,2014,870000,4,3,7108,2940,2,3,9,2220,720,2011
16523,2024-12-12T02:54:13Z,2015,585000,3,1,7350,1840,1,3,8,1370,470,1974
18004,2024-12-12T02:54:13Z,2014,1321620,5,2,19447,2410,2,3,10,2290,120,1968
18783,2024-12-12T02:54:13Z,2014,676500,3,1,2446,1300,1,3,8,880,420,1961
2452,2024-12-12T02:54:13Z,2015,740000,5,3,51836,3655,1,5,8,2174,1481,1955
20418,2024-12-12T02:54:13Z,2014,709950,4,3,6293,3910,2,3,9,3130,780,2006
5468,2024-12-12T02:54:13Z,2015,257500,4,2,6400,2060,1,3,7,1170,890,1977
19565,2024-12-12T02:54:13Z,2015,323000,3,1,15037,1950,1,3,7,1950,0,1989
21606,2024-12-12T02:54:13Z,2015,1007500,4,3,7200,3510,2,3,9,2600,910,2009
8366,2024-12-12T02:54:13Z,2014,262500,3,1,10291,1610,1,4,7,1610,0,1961
17888,2024-12-12T02:54:13Z,2014,625000,3,2,12164,2360,2,3,10,2360,0,1987
11706,2024-12-12T02:54:13Z,2014,265000,3,1,10489,1560,1,5,7,1560,0,1961
10366,2024-12-12T02:54:13Z,2015,750000,2,1,3600,1110,1,5,7,1110,0,1904
12501,2024-12-12T02:54:13Z,2014,780000,3,2,2600,1970,2,3,8,1970,0,1924
5426,2024-12-12T02:54:13Z,2015,780000,3,2,3094,2910,2,5,7,2010,900,1939
7364,2024-12-12T02:54:13Z,2014,749950,4,2,123600,3340,2,3,10,3340,0,2005
16857,2024-12-12T02:54:13Z,2014,380000,2,2,780,1120,2,3,8,760,360,2004
12074,2024-12-12T02:54:13Z,2014,805000,3,3,19023,3910,2,3,11,3910,0,1985
2813,2024-12-12T02:54:13Z,2015,157500,2,1,4500,670,1,3,5,670,0,1905
15126,2024-12-12T02:54:13Z,2014,449000,3,1,9697,1660,1,4,7,1660,0,1952
21473,2024-12-12T02:54:13Z,2014,1750000,4,2,8975,3560,2,3,10,3560,0,2014
12517,2024-12-12T02:54:13Z,2014,970000,3,2,9950,3060,1,4,9,1810,1250,1930
28,2024-12-12T02:54:13Z,2014,438000,3,1,6380,1520,1,3,7,790,730,1948
13642,2024-12-12T02:54:13Z,2014,570000,6,2,15625,3370,1,3,8,1770,1600,1964
10746,2024-12-12T02:54:13Z,2015,287000,2,1,6350,950,1,3,7,950,0,1951
18115,2024-12-12T02:54:13Z,2014,499000,2,1,2400,1170,1,4,7,740,430,1903
3638,2024-12-12T02:54:13Z,2015,206000,3,1,9360,970,1,4,5,970,0,1942
17505,2024-12-12T02:54:13Z,2014,982000,4,2,10289,2790,2,3,9,2790,0,1987
10579,2024-12-12T02:54:13Z,2014,345000,3,2,9000,2020,2,3,7,2020,0,1979
7260,2024-12-12T02:54:13Z,2014,710000,4,3,7500,2750,1,5,8,1630,1120,1966
140,2024-12-12T02:54:13Z,2014,665000,2,1,3200,1110,1,3,7,1110,0,1925
21052,2024-12-12T02:54:13Z,2014,1075000,5,3,7560,3230,2,3,10,3230,0,2007
729,2024-12-12T02:54:13Z,2014,985000,4,2,37769,4230,2,3,11,4230,0,1989
6532,2024-12-12T02:54:13Z,2014,500000,3,2,208737,2110,2,3,9,2110,0,1977
10865,2024-12-12T02:54:13Z,2014,310000,3,1,30346,1880,1,3,8,1880,0,1988
18140,2024-12-12T02:54:13Z,2014,511100,4,2,12220,1560,1,4,7,1560,0,1965
2615,2024-12-12T02:54:13Z,2015,700000,3,2,4299,2130,1,4,7,1680,450,1922
7756,2024-12-12T02:54:13Z,2015,375000,2,1,5120,790,1,3,6,790,0,1950
19771,2024-12-12T02:54:13Z,2014,580000,3,2,1171,1620,3,3,8,1470,150,2008
1146,2024-12-12T02:54:13Z,2014,510000,3,2,3658,1860,2,3,8,1860,0,1994
17054,2024-12-12T02:54:13Z,2014,314000,4,2,8990,2340,2,3,8,2340,0,2003
9815,2024-12-12T02:54:13Z,2014,225000,3,1,10665,1120,1,4,6,1120,0,1961
6454,2024-12-12T02:54:13Z,2014,490000,2,1,3300,1840,1,4,6,1130,710,1910
11820,2024-12-12T02:54:13Z,2015,670000,3,1,3400,1730,1,5,7,970,760,1928
4813,2024-12-12T02:54:13Z,2015,675000,4,1,8800,1900,1,3,8,1140,760,1975
5792,2024-12-12T02:54:13Z,2014,730001,3,2,4750,1840,1,5,7,1010,830,1951
11140,2024-12-12T02:54:13Z,2014,253000,3,1,7416,1570,1,4,7,1570,0,1971
15618,2024-12-12T02:54:13Z,2015,605000,4,1,35160,3280,1,3,7,2080,1200,1976
19433,2024-12-12T02:54:13Z,2014,1450000,4,3,4103,3770,2,5,9,2710,1060,1925
8707,2024-12-12T02:54:13Z,2014,590000,4,2,339332,2490,1,3,8,2490,0,2002
13632,2024-12-12T02:54:13Z,2014,675750,4,2,10274,2770,2,3,9,2770,0,1989
2138,2024-12-12T02:54:13Z,2015,400000,4,2,8250,1560,1,3,8,1320,240,1964
1518,2024-12-12T02:54:13Z,2014,500000,3,2,5525,1720,1,5,7,960,760,1941
9412,2024-12-12T02:54:13Z,2014,270000,3,2,8287,1760,1,3,7,1160,600,1986
1163,2024-12-12T02:54:13Z,2014,482500,6,4,7500,2940,1,4,8,2940,0,1966
11432,2024-12-12T02:54:13Z,2015,745000,4,1,8900,1990,1,4,8,1990,0,1972
20913,2024-12-12T02:54:13Z,2015,299999,3,2,1234,1350,2,3,7,1160,190,2007
484,2024-12-12T02:54:13Z,2015,1385000,4,3,181319,4860,2,3,9,4860,0,1993
5558,2024-12-12T02:54:13Z,2015,280500,4,2,7754,2660,1,3,8,1590,1070,1986
17516,2024-12-12T02:54:13Z,2014,870000,4,2,12001,2650,2,4,9,2650,0,1984
16849,2024-12-12T02:54:13Z,2014,392000,3,2,7125,1790,1,3,7,1220,570,1974
15383,2024-12-12T02:54:13Z,2014,330000,4,2,6093,2105,2,3,8,2105,0,2003
7701,2024-12-12T02:54:13Z,2014,345000,3,1,6969,1030,1,4,6,1030,0,1921
8949,2024-12-12T02:54:13Z,2015,188000,3,1,8500,1140,1,4,7,1140,0,1964
7658,2024-12-12T02:54:13Z,2014,500000,3,2,13040,1730,1,4,8,1290,440,1988
21322,2024-12-12T02:54:13Z,2014,834950,5,3,4911,3630,2,3,9,2790,840,2014
5048,2024-12-12T02:54:13Z,2014,337000,4,2,8779,1590,1,3,8,1590,0,2001
21443,2024-12-12T02:54:13Z,2015,250000,1,1,1688,1180,2,3,8,1070,110,2007
6280,2024-12-12T02:54:13Z,2014,799200,6,3,2370,2890,2,3,7,2290,600,1906
16913,2024-12-12T02:54:13Z,2014,655000,4,2,9517,2370,1,3,9,1630,740,1984
9016,2024-12-12T02:54:13Z,2015,229000,3,2,6000,1540,1,4,6,1540,0,1953
16917,2024-12-12T02:54:13Z,2014,415000,4,2,48787,3060,2,3,8,3060,0,1992
14190,2024-12-12T02:54:13Z,2014,824000,2,1,8400,1210,1,3,8,780,430,2000
19732,2024-12-12T02:54:13Z,2015,220000,2,1,2850,1030,2,3,7,1030,0,1995
7627,2024-12-12T02:54:13Z,2015,550000,2,1,3080,980,1,3,7,980,0,1910
9831,2024-12-12T02:54:13Z,2014,204950,2,0,11429,1130,1,3,7,1130,0,1956
10121,2024-12-12T02:54:13Z,2015,749950,4,2,8312,2620,2,3,9,2620,0,1990
5042,2024-12-12T02:54:13Z,2015,515000,2,1,3300,970,1,4,7,970,0,1916
8525,2024-12-12T02:54:13Z,2014,453000,3,2,9583,1430,1,4,7,1430,0,1964
2812,2024-12-12T02:54:13Z,2014,845000,5,2,9972,1720,1,4,8,1720,0,1951
21437,2024-12-12T02:54:13Z,2014,530000,3,2,6295,1970,2,3,7,1970,0,2011
15759,2024-12-12T02:54:13Z,2014,550000,4,1,3600,1440,1,4,7,1440,0,1924
10801,2024-12-12T02:54:13Z,2015,436000,3,2,1384,1480,3,3,8,1480,0,2008
20298,2024-12-12T02:54:13Z,2015,289950,3,2,4275,2099,2,3,7,2099,0,2010
1785,2024-12-12T02:54:13Z,2014,285000,4,2,8250,2150,1,4,7,1240,910,1978
20829,2024-12-12T02:54:13Z,2014,735000,4,3,7605,3200,2,3,9,2500,700,2013
5168,2024-12-12T02:54:13Z,2014,611900,1,2,2100,1220,2,4,8,1220,0,1946
11977,2024-12-12T02:54:13Z,2014,501000,2,1,7523,1810,1,3,8,1170,640,1962
8632,2024-12-12T02:54:13Z,2014,601150,2,2,5200,1660,1,5,7,1120,540,1906
6161,2024-12-12T02:54:13Z,2014,525000,3,1,6120,1600,1,3,7,1600,0,1924
15771,2024-12-12T02:54:13Z,2014,750000,3,2,5000,1820,1,4,8,1720,100,1941
16447,2024-12-12T02:54:13Z,2014,625000,3,3,1641,1820,3,3,8,1540,280,2006
12198,2024-12-12T02:54:13Z,2014,260000,3,2,6298,1520,2,3,7,1520,0,1986
3572,2024-12-12T02:54:13Z,2014,770000,3,2,54557,2070,2,3,8,2070,0,1996
15852,2024-12-12T02:54:13Z,2014,395000,3,2,9672,1780,1,3,8,1350,430,1960
13580,2024-12-12T02:54:13Z,2014,520000,4,3,210201,2734,2,5,8,2734,0,1974
9602,2024-12-12T02:54:13Z,2015,460000,4,2,11998,2680,1,3,8,1510,1170,1960
4916,2024-12-12T02:54:13Z,2015,465000,2,1,1201,1120,3,3,8,1120,0,1999
19540,2024-12-12T02:54:13Z,2014,588000,3,1,7620,2310,2,3,8,2310,0,1942
20555,2024-12-12T02:54:13Z,2015,379500,4,2,5102,2560,2,3,8,2560,0,2013
17612,2024-12-12T02:54:13Z,2015,630000,3,2,6000,1470,1,3,8,1090,380,1950
7952,2024-12-12T02:54:13Z,2014,340000,4,2,4805,1954,2,3,8,1954,0,2005
8686,2024-12-12T02:54:13Z,2015,300000,4,2,8932,2450,2,3,8,2450,0,1990
7051,2024-12-12T02:54:13Z,2014,225000,3,2,7740,1460,1,3,7,1460,0,1968
7046,2024-12-12T02:54:13Z,2015,845000,4,3,19487,3350,1,3,11,2460,890,1992
9456,2024-12-12T02:54:13Z,2014,420000,3,3,47050,2700,2,4,9,1570,1130,1986
568,2024-12-12T02:54:13Z,2014,610000,3,1,3400,1180,1,3,8,1180,0,1907
3910,2024-12-12T02:54:13Z,2014,408500,4,2,7043,2720,2,3,9,2720,0,2003
4213,2024-12-12T02:54:13Z,2014,480680,3,2,4924,1730,2,3,8,1730,0,1996
1793,2024-12-12T02:54:13Z,2014,215500,2,1,15600,1220,1,3,6,1220,0,1972
1850,2024-12-12T02:54:13Z,2014,353500,4,2,9602,1760,2,3,7,1760,0,1987
9274,2024-12-12T02:54:13Z,2015,1680000,6,4,16747,5770,2,3,12,4500,1270,1998
12180,2024-12-12T02:54:13Z,2014,240000,3,2,5000,1300,1,4,7,1300,0,1983
11877,2024-12-12T02:54:13Z,2014,289900,3,1,7004,1220,1,5,7,1220,0,1966
741,2024-12-12T02:54:13Z,2014,459000,2,1,4887,1170,1,3,6,1020,150,1929
498,2024-12-12T02:54:13Z,2014,625000,2,1,5750,1490,1,4,7,1190,300,1900
10665,2024-12-12T02:54:13Z,2014,1010000,4,2,15877,3430,1,3,11,3430,0,2005
4200,2024-12-12T02:54:13Z,2014,410000,3,1,6903,1020,1,3,7,1020,0,1951
19196,2024-12-12T02:54:13Z,2014,1185000,3,2,40946,2760,2,5,10,2760,0,1978
6920,2024-12-12T02:54:13Z,2015,540000,4,2,10283,3040,1,4,8,1430,1610,1984
13795,2024-12-12T02:54:13Z,2014,480000,3,1,4080,1710,1,4,7,1130,580,1979
14175,2024-12-12T02:54:13Z,2014,400000,3,1,6250,1040,1,3,7,1040,0,1942
3703,2024-12-12T02:54:13Z,2015,367500,3,3,1343,1400,2,3,7,1160,240,2005
19747,2024-12-12T02:54:13Z,2014,629800,3,2,1984,2390,2,3,8,2220,170,2008
8033,2024-12-12T02:54:13Z,2015,184000,3,1,8680,1100,1,3,6,1100,0,1962
3240,2024-12-12T02:54:13Z,2015,210000,3,2,9150,1430,1,3,7,1070,360,1984
16942,2024-12-12T02:54:13Z,2014,427000,4,1,4736,1860,1,1,7,1860,0,1901
5487,2024-12-12T02:54:13Z,2014,268000,3,1,5546,1250,1,4,7,1250,0,1987
3783,2024-12-12T02:54:13Z,2015,286950,4,2,9846,2080,1,3,7,1240,840,1984
18375,2024-12-12T02:54:13Z,2014,952500,4,1,5055,2550,2,4,10,2550,0,1910
19787,2024-12-12T02:54:13Z,2015,439950,2,2,4666,1440,1,3,8,1440,0,2010
17168,2024-12-12T02:54:13Z,2015,379950,3,2,5077,1080,1,3,7,1080,0,1985
13525,2024-12-12T02:54:13Z,2014,500000,2,1,27332,1760,1,4,7,1300,460,1951
4639,2024-12-12T02:54:13Z,2015,360000,6,2,15240,2850,1,3,7,1850,1000,1962
5406,2024-12-12T02:54:13Z,2014,459900,3,2,8000,2250,1,3,8,1460,790,1976
8591,2024-12-12T02:54:13Z,2014,570000,4,2,8483,2590,2,3,9,2590,0,1991
10454,2024-12-12T02:54:13Z,2014,350000,3,2,5996,1630,2,3,7,1630,0,1986
13855,2024-12-12T02:54:13Z,2014,775000,4,4,7650,3180,2,3,8,2530,650,1920
10172,2024-12-12T02:54:13Z,2015,442000,2,1,5000,1410,1,4,7,940,470,1918
9615,2024-12-12T02:54:13Z,2014,420000,3,2,9972,1640,1,4,7,1640,0,1977
14984,2024-12-12T02:54:13Z,2015,480000,5,3,12821,3480,2,3,10,2890,590,2004
14727,2024-12-12T02:54:13Z,2014,1195000,4,3,6654,3960,2,3,10,2850,1110,2006
11263,2024-12-12T02:54:13Z,2015,951000,3,2,12825,3400,1,3,9,3400,0,1961
21022,2024-12-12T02:54:13Z,2015,740000,3,2,3798,2350,2,3,8,2350,0,2013
14426,2024-12-12T02:54:13Z,2015,465000,3,1,3060,800,1,4,6,800,0,1903
14544,2024-12-12T02:54:13Z,2014,325250,4,2,9339,2130,1,3,7,1330,800,1991
4896,2024-12-12T02:54:13Z,2015,487275,4,2,3986,2400,2,3,8,2400,0,1999
19998,2024-12-12T02:54:13Z,2014,377000,2,1,1251,1000,2,3,7,930,70,2006
5874,2024-12-12T02:54:13Z,2015,438000,2,2,29347,1950,1,3,8,1350,600,1953
7602,2024-12-12T02:54:13Z,2014,270000,3,1,9000,1390,1,4,7,1390,0,1978
9489,2024-12-12T02:54:13Z,2014,238000,5,2,9652,2240,2,3,7,2240,0,1990
18020,2024-12-12T02:54:13Z,2014,315000,3,2,7982,1600,2,3,8,1600,0,1993
14806,2024-12-12T02:54:13Z,2015,907500,3,2,6281,2850,2,4,7,1900,950,1947
12986,2024-12-12T02:54:13Z,2014,242500,3,1,7380,940,1,3,6,940,0,1959
5247,2024-12-12T02:54:13Z,2014,890000,4,2,7200,3370,2,3,8,3370,0,2014
3955,2024-12-12T02:54:13Z,2014,265000,3,1,9150,1000,1,3,7,1000,0,1969
1022,2024-12-12T02:54:13Z,2014,375000,3,1,8106,960,1,3,7,960,0,1962
9609,2024-12-12T02:54:13Z,2014,339950,5,2,6050,1890,2,4,7,1890,0,1944
10639,2024-12-12T02:54:13Z,2015,400000,4,2,180263,3030,2,3,7,2030,1000,1987
17198,2024-12-12T02:54:13Z,2014,305000,3,2,7697,1490,1,3,7,1490,0,1994
13136,2024-12-12T02:54:13Z,2014,468000,2,1,7029,1250,1,4,7,1250,0,1986
3477,2024-12-12T02:54:13Z,2014,598500,3,2,12000,2520,1,3,10,2520,0,1978
11487,2024-12-12T02:54:13Z,2015,339000,3,2,8470,1979,1,4,7,1329,650,1956
13928,2024-12-12T02:54:13Z,2014,750000,4,2,5080,1750,1,3,8,1750,0,1903
18791,2024-12-12T02:54:13Z,2014,1700000,3,2,18731,2810,2,4,10,2810,0,1974
16449,2024-12-12T02:54:13Z,2015,822600,4,2,9600,3010,1,3,9,1510,1500,1979
8268,2024-12-12T02:54:13Z,2014,425000,3,1,9800,1530,1,5,8,1530,0,1958
10063,2024-12-12T02:54:13Z,2014,390000,3,2,7236,1080,1,5,7,1080,0,1947
11733,2024-12-12T02:54:13Z,2015,295000,2,1,4125,720,1,4,6,720,0,1943
740,2024-12-12T02:54:13Z,2014,360000,4,2,17715,2210,2,3,8,2210,0,1997
17756,2024-12-12T02:54:13Z,2014,1320000,4,3,36200,4410,2,3,11,4410,0,1989
6680,2024-12-12T02:54:13Z,2015,535900,3,2,10880,1880,1,3,8,1480,400,1975
16150,2024-12-12T02:54:13Z,2015,555000,3,2,4819,2690,2,3,7,2690,0,2004
14777,2024-12-12T02:54:13Z,2014,299000,4,2,6958,2350,2,3,9,2350,0,1998
15290,2024-12-12T02:54:13Z,2014,340000,3,2,6060,1420,1,5,7,830,590,1942
