number,event_time,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built
10665,2024-12-12T02:54:13Z,2014,1010000,4,2,3430,15877,1,3,11,3430,0,2005
4200,2024-12-12T02:54:13Z,2014,410000,3,1,1020,6903,1,3,7,1020,0,1951
19196,2024-12-12T02:54:13Z,2014,1185000,3,2,2760,40946,2,5,10,2760,0,1978
6920,2024-12-12T02:54:13Z,2015,540000,4,2,3040,10283,1,4,8,1430,1610,1984
13795,2024-12-12T02:54:13Z,2014,480000,3,1,1710,4080,1,4,7,1130,580,1979
14175,2024-12-12T02:54:13Z,2014,400000,3,1,1040,6250,1,3,7,1040,0,1942
3703,2024-12-12T02:54:13Z,2015,367500,3,3,1400,1343,2,3,7,1160,240,2005
19747,2024-12-12T02:54:13Z,2014,629800,3,2,2390,1984,2,3,8,2220,170,2008
8033,2024-12-12T02:54:13Z,2015,184000,3,1,1100,8680,1,3,6,1100,0,1962
3240,2024-12-12T02:54:13Z,2015,210000,3,2,1430,9150,1,3,7,1070,360,1984
16942,2024-12-12T02:54:13Z,2014,427000,4,1,1860,4736,1,1,7,1860,0,1901
5487,2024-12-12T02:54:13Z,2014,268000,3,1,1250,5546,1,4,7,1250,0,1987
3783,2024-12-12T02:54:13Z,2015,286950,4,2,2080,9846,1,3,7,1240,840,1984
18375,2024-12-12T02:54:13Z,2014,952500,4,1,2550,5055,2,4,10,2550,0,1910
19787,2024-12-12T02:54:13Z,2015,439950,2,2,1440,4666,1,3,8,1440,0,2010
17168,2024-12-12T02:54:13Z,2015,379950,3,2,1080,5077,1,3,7,1080,0,1985
13525,2024-12-12T02:54:13Z,2014,500000,2,1,1760,27332,1,4,7,1300,460,1951
4639,2024-12-12T02:54:13Z,2015,360000,6,2,2850,15240,1,3,7,1850,1000,1962
5406,2024-12-12T02:54:13Z,2014,459900,3,2,2250,8000,1,3,8,1460,790,1976
8591,2024-12-12T02:54:13Z,2014,570000,4,2,2590,8483,2,3,9,2590,0,1991
10454,2024-12-12T02:54:13Z,2014,350000,3,2,1630,5996,2,3,7,1630,0,1986
13855,2024-12-12T02:54:13Z,2014,775000,4,4,3180,7650,2,3,8,2530,650,1920
10172,2024-12-12T02:54:13Z,2015,442000,2,1,1410,5000,1,4,7,940,470,1918
9615,2024-12-12T02:54:13Z,2014,420000,3,2,1640,9972,1,4,7,1640,0,1977
14984,2024-12-12T02:54:13Z,2015,480000,5,3,3480,12821,2,3,10,2890,590,2004
14727,2024-12-12T02:54:13Z,2014,1195000,4,3,3960,6654,2,3,10,2850,1110,2006
11263,2024-12-12T02:54:13Z,2015,951000,3,2,3400,12825,1,3,9,3400,0,1961
21022,2024-12-12T02:54:13Z,2015,740000,3,2,2350,3798,2,3,8,2350,0,2013
14426,2024-12-12T02:54:13Z,2015,465000,3,1,800,3060,1,4,6,800,0,1903
14544,2024-12-12T02:54:13Z,2014,325250,4,2,2130,9339,1,3,7,1330,800,1991
4896,2024-12-12T02:54:13Z,2015,487275,4,2,2400,3986,2,3,8,2400,0,1999
19998,2024-12-12T02:54:13Z,2014,377000,2,1,1000,1251,2,3,7,930,70,2006
5874,2024-12-12T02:54:13Z,2015,438000,2,2,1950,29347,1,3,8,1350,600,1953
7602,2024-12-12T02:54:13Z,2014,270000,3,1,1390,9000,1,4,7,1390,0,1978
9489,2024-12-12T02:54:13Z,2014,238000,5,2,2240,9652,2,3,7,2240,0,1990
18020,2024-12-12T02:54:13Z,2014,315000,3,2,1600,7982,2,3,8,1600,0,1993
14806,2024-12-12T02:54:13Z,2015,907500,3,2,2850,6281,2,4,7,1900,950,1947
12986,2024-12-12T02:54:13Z,2014,242500,3,1,940,7380,1,3,6,940,0,1959
5247,2024-12-12T02:54:13Z,2014,890000,4,2,3370,7200,2,3,8,3370,0,2014
3955,2024-12-12T02:54:13Z,2014,265000,3,1,1000,9150,1,3,7,1000,0,1969
1022,2024-12-12T02:54:13Z,2014,375000,3,1,960,8106,1,3,7,960,0,1962
9609,2024-12-12T02:54:13Z,2014,339950,5,2,1890,6050,2,4,7,1890,0,1944
10639,2024-12-12T02:54:13Z,2015,400000,4,2,3030,180263,2,3,7,2030,1000,1987
17198,2024-12-12T02:54:13Z,2014,305000,3,2,1490,7697,1,3,7,1490,0,1994
13136,2024-12-12T02:54:13Z,2014,468000,2,1,1250,7029,1,4,7,1250,0,1986
3477,2024-12-12T02:54:13Z,2014,598500,3,2,2520,12000,1,3,10,2520,0,1978
11487,2024-12-12T02:54:13Z,2015,339000,3,2,1979,8470,1,4,7,1329,650,1956
13928,2024-12-12T02:54:13Z,2014,750000,4,2,1750,5080,1,3,8,1750,0,1903
18791,2024-12-12T02:54:13Z,2014,1700000,3,2,2810,18731,2,4,10,2810,0,1974
16449,2024-12-12T02:54:13Z,2015,822600,4,2,3010,9600,1,3,9,1510,1500,1979
8268,2024-12-12T02:54:13Z,2014,425000,3,1,1530,9800,1,5,8,1530,0,1958
10063,2024-12-12T02:54:13Z,2014,390000,3,2,1080,7236,1,5,7,1080,0,1947
11733,2024-12-12T02:54:13Z,2015,295000,2,1,720,4125,1,4,6,720,0,1943
740,2024-12-12T02:54:13Z,2014,360000,4,2,2210,17715,2,3,8,2210,0,1997
17756,2024-12-12T02:54:13Z,2014,1320000,4,3,4410,36200,2,3,11,4410,0,1989
6680,2024-12-12T02:54:13Z,2015,535900,3,2,1880,10880,1,3,8,1480,400,1975
16150,2024-12-12T02:54:13Z,2015,555000,3,2,2690,4819,2,3,7,2690,0,2004
14777,2024-12-12T02:54:13Z,2014,299000,4,2,2350,6958,2,3,9,2350,0,1998
15290,2024-12-12T02:54:13Z,2014,340000,3,2,1420,6060,1,5,7,830,590,1942
11313,2024-12-12T02:54:13Z,2014,485000,2,1,2060,2700,1,3,7,1030,1030,1929
4525,2024-12-12T02:54:13Z,2014,320000,4,1,2220,6811,1,4,7,1270,950,1961
2085,2024-12-12T02:54:13Z,2014,3850000,4,4,5770,21300,2,4,11,5770,0,1980
16224,2024-12-12T02:54:13Z,2014,215000,3,2,1340,8505,1,3,6,1340,0,1931
5040,2024-12-12T02:54:13Z,2014,711800,4,2,2410,16650,1,4,8,2410,0,1965
14746,2024-12-12T02:54:13Z,2014,446000,2,1,2550,21675,1,4,7,1610,940,1958
15091,2024-12-12T02:54:13Z,2014,502000,2,1,1570,4704,1,3,8,1570,0,1931
10153,2024-12-12T02:54:13Z,2014,985000,2,2,2720,26761,2,3,7,2720,0,1990
20682,2024-12-12T02:54:13Z,2014,922755,4,3,3560,4951,2,3,9,3560,0,2014
6322,2024-12-12T02:54:13Z,2014,289000,3,1,1970,22486,1,4,6,1970,0,1968
20353,2024-12-12T02:54:13Z,2015,342000,3,2,1960,3540,2,3,8,1960,0,2012
14222,2024-12-12T02:54:13Z,2015,705000,3,1,1440,2618,1,4,7,1440,0,1906
4289,2024-12-12T02:54:13Z,2014,585000,3,2,1910,1501,2,3,8,1530,380,2007
11981,2024-12-12T02:54:13Z,2014,980000,4,1,2120,4000,1,4,8,1920,200,1929
15423,2024-12-12T02:54:13Z,2014,279000,3,2,1660,7388,2,3,7,1660,0,2003
13539,2024-12-12T02:54:13Z,2014,230000,3,1,1390,6000,1,3,5,1390,0,1954
2519,2024-12-12T02:54:13Z,2014,545000,4,2,2090,6023,2,3,8,2090,0,1990
5396,2024-12-12T02:54:13Z,2014,823000,6,1,2920,5000,2,4,9,2780,140,1908
2672,2024-12-12T02:54:13Z,2014,569000,3,3,2220,8227,1,5,8,1770,450,1929
13811,2024-12-12T02:54:13Z,2014,384000,3,2,1700,4000,2,3,7,1700,0,2003
1548,2024-12-12T02:54:13Z,2015,150000,2,1,1100,7200,1,4,6,1100,0,1944
7289,2024-12-12T02:54:13Z,2014,390000,3,2,1510,10827,2,3,7,1510,0,1984
18642,2024-12-12T02:54:13Z,2015,439950,5,1,2190,7500,1,3,7,1290,900,1979
17034,2024-12-12T02:54:13Z,2015,600000,2,2,1270,5000,1,3,6,1270,0,1944
3725,2024-12-12T02:54:13Z,2014,570000,6,3,4000,6015,2,3,10,3080,920,2004
7160,2024-12-12T02:54:13Z,2015,460000,5,4,3100,7260,2,3,8,3100,0,1963
4112,2024-12-12T02:54:13Z,2015,441000,3,1,1540,7200,1,3,7,1540,0,1968
18583,2024-12-12T02:54:13Z,2014,688000,3,1,1760,4880,1,3,8,1290,470,1928
15911,2024-12-12T02:54:13Z,2015,490000,3,1,1470,9750,1,4,7,1470,0,1978
18065,2024-12-12T02:54:13Z,2014,220000,4,2,2130,9100,1,3,8,1290,840,1978
21011,2024-12-12T02:54:13Z,2014,515000,5,2,2980,4502,2,3,9,2980,0,2007
18493,2024-12-12T02:54:13Z,2015,689800,2,1,1370,3125,1,3,7,1090,280,1950
329,2024-12-12T02:54:13Z,2014,790000,3,2,2370,10289,1,4,9,1590,780,1977
6856,2024-12-12T02:54:13Z,2014,525000,4,1,1650,8560,1,3,8,1650,0,1970
15341,2024-12-12T02:54:13Z,2014,635000,3,2,2300,5500,1,4,8,2000,300,1921
3078,2024-12-12T02:54:13Z,2014,311000,2,1,860,3300,1,5,6,860,0,1903
12699,2024-12-12T02:54:13Z,2015,252000,3,1,1400,6865,1,4,7,1400,0,1986
13195,2024-12-12T02:54:13Z,2015,525000,3,1,1010,3520,1,3,7,1010,0,1902
3442,2024-12-12T02:54:13Z,2014,412000,3,2,1553,1991,3,3,8,1553,0,2014
3516,2024-12-12T02:54:13Z,2014,325000,4,1,1950,12500,1,3,7,1330,620,1963
14585,2024-12-12T02:54:13Z,2015,984000,4,2,2390,12292,1,5,9,2390,0,1962
9288,2024-12-12T02:54:13Z,2014,195000,2,1,1080,3899,1,4,8,1080,0,1972
3786,2024-12-12T02:54:13Z,2014,284700,3,1,1700,8645,1,3,6,1700,0,1955
6354,2024-12-12T02:54:13Z,2015,299900,2,1,810,6150,1,3,7,810,0,1950
12097,2024-12-12T02:54:13Z,2014,398000,4,1,1420,6458,1,4,7,1420,0,1953
12247,2024-12-12T02:54:13Z,2014,225000,3,1,1410,7700,1,3,7,980,430,1962
18857,2024-12-12T02:54:13Z,2014,520000,5,1,2040,5280,1,4,7,1020,1020,1961
10943,2024-12-12T02:54:13Z,2014,472500,2,2,1700,2383,2,3,8,1700,0,2005
4454,2024-12-12T02:54:13Z,2014,500000,3,2,1360,1236,2,3,8,1140,220,2006
19697,2024-12-12T02:54:13Z,2015,290750,3,2,1270,865,2,3,7,1080,190,2008
4521,2024-12-12T02:54:13Z,2014,407000,3,2,1430,1448,3,3,8,1430,0,2005
8281,2024-12-12T02:54:13Z,2014,616000,4,2,2490,12929,2,3,9,2490,0,1983
8302,2024-12-12T02:54:13Z,2015,325000,3,2,1870,3480,2,3,7,1870,0,2002
13897,2024-12-12T02:54:13Z,2014,223000,3,1,940,7980,1,3,6,940,0,1961
865,2024-12-12T02:54:13Z,2015,275000,3,2,1420,8549,2,4,7,1420,0,1989
1613,2024-12-12T02:54:13Z,2014,537500,4,2,2550,4630,2,3,7,2550,0,2005
8584,2024-12-12T02:54:13Z,2015,575000,3,1,1220,5652,1,3,6,1220,0,1905
7770,2024-12-12T02:54:13Z,2014,620000,3,2,1780,1429,3,3,8,1570,210,2007
21396,2024-12-12T02:54:13Z,2014,685000,4,2,2510,3479,2,3,8,2510,0,2007
11085,2024-12-12T02:54:13Z,2014,299900,4,2,2200,5730,2,3,8,2200,0,2003
1550,2024-12-12T02:54:13Z,2014,355000,4,3,2590,7213,2,3,8,2590,0,2001
14713,2024-12-12T02:54:13Z,2014,998000,4,2,3030,6820,2,3,9,2530,500,1947
18018,2024-12-12T02:54:13Z,2014,285000,3,2,1690,7460,1,3,7,870,820,1997
17354,2024-12-12T02:54:13Z,2015,425000,3,2,3370,13929,2,3,9,2650,720,1986
15267,2024-12-12T02:54:13Z,2015,300000,3,1,1290,12415,1,3,6,1290,0,1908
12954,2024-12-12T02:54:13Z,2014,305000,3,1,820,5150,1,5,6,820,0,1918
605,2024-12-12T02:54:13Z,2015,469000,4,2,3550,13938,1,5,8,2100,1450,1966
9950,2024-12-12T02:54:13Z,2014,445000,4,2,2680,16934,1,4,7,1340,1340,1958
19705,2024-12-12T02:54:13Z,2015,291000,2,1,840,863,3,3,8,840,0,2008
6851,2024-12-12T02:54:13Z,2014,470101,4,2,2320,7800,2,3,8,2320,0,1986
20148,2024-12-12T02:54:13Z,2014,660000,5,3,3160,5175,2,3,9,3160,0,2014
20974,2024-12-12T02:54:13Z,2015,950000,3,2,2780,275033,1,3,10,2780,0,2006
12117,2024-12-12T02:54:13Z,2014,585000,2,1,1830,7200,1,4,7,1070,760,1949
4678,2024-12-12T02:54:13Z,2014,736000,4,2,2290,12047,2,4,9,2290,0,1988
3905,2024-12-12T02:54:13Z,2014,455000,3,2,2180,6850,1,3,7,1750,430,1973
19776,2024-12-12T02:54:13Z,2014,408000,3,2,2670,4800,2,3,8,2670,0,2014
8062,2024-12-12T02:54:13Z,2015,200000,3,1,1040,8925,1,4,6,1040,0,1961
17242,2024-12-12T02:54:13Z,2015,629950,3,2,1680,1683,2,3,9,1120,560,2014
7934,2024-12-12T02:54:13Z,2015,378500,4,2,1830,6000,1,5,7,1070,760,1953
19486,2024-12-12T02:54:13Z,2014,299500,3,1,1810,34500,1,3,8,1230,580,1980
7322,2024-12-12T02:54:13Z,2014,469950,5,2,2310,8303,1,3,7,1300,1010,1975
20240,2024-12-12T02:54:13Z,2014,250000,2,1,982,846,2,3,8,806,176,2006
8490,2024-12-12T02:54:13Z,2014,200000,3,1,1050,5000,1,4,6,1050,0,1967
18858,2024-12-12T02:54:13Z,2014,229500,1,1,1180,22000,1,3,6,1180,0,1948
1887,2024-12-12T02:54:13Z,2015,410500,4,2,3362,8601,2,3,8,3362,0,2004
20706,2024-12-12T02:54:13Z,2014,305000,2,1,1120,758,2,3,7,1120,0,2012
15610,2024-12-12T02:54:13Z,2015,140000,3,1,1270,8991,2,3,7,1270,0,1981
5835,2024-12-12T02:54:13Z,2015,447500,2,1,1180,5100,1,3,7,1180,0,1926
18422,2024-12-12T02:54:13Z,2014,217000,3,1,1000,12000,1,3,7,1000,0,1959
2451,2024-12-12T02:54:13Z,2015,265000,4,1,1290,6034,1,3,6,1050,240,1950
6760,2024-12-12T02:54:13Z,2014,339888,4,1,1440,6144,1,5,6,720,720,1947
20963,2024-12-12T02:54:13Z,2014,230000,3,1,1040,1264,2,3,9,900,140,2015
6149,2024-12-12T02:54:13Z,2015,226000,3,1,1490,6269,1,4,6,990,500,1944
21478,2024-12-12T02:54:13Z,2015,599832,3,2,3230,5200,2,3,9,2680,550,2014
4977,2024-12-12T02:54:13Z,2014,690000,3,1,2070,6000,1,3,8,1340,730,1955
12726,2024-12-12T02:54:13Z,2015,485000,4,2,2720,51396,2,4,8,2720,0,1977
8503,2024-12-12T02:54:13Z,2014,175000,4,1,1210,6250,1,3,7,1210,0,1962
18090,2024-12-12T02:54:13Z,2014,244000,2,1,960,8450,1,5,6,960,0,1950
14163,2024-12-12T02:54:13Z,2014,476000,3,1,1140,5500,1,4,6,1140,0,1908
12106,2024-12-12T02:54:13Z,2014,257500,2,2,1180,9265,1,3,7,1180,0,1940
14816,2024-12-12T02:54:13Z,2015,1900000,5,4,5160,44315,2,3,12,5160,0,1996
5200,2024-12-12T02:54:13Z,2014,792500,3,1,1960,2400,2,3,8,1330,630,1911
1009,2024-12-12T02:54:13Z,2014,280300,2,1,920,5000,1,4,6,490,430,1949
9584,2024-12-12T02:54:13Z,2015,340000,3,2,1720,4120,2,3,7,1720,0,1999
21172,2024-12-12T02:54:13Z,2014,734990,4,2,2650,6884,2,3,8,2650,0,2012
10701,2024-12-12T02:54:13Z,2014,499950,4,2,2860,3345,2,3,8,2190,670,2004
4574,2024-12-12T02:54:13Z,2014,319000,2,1,960,4400,1,4,7,960,0,1951
12041,2024-12-12T02:54:13Z,2014,312500,4,0,2300,5570,2,3,8,2300,0,1996
13469,2024-12-12T02:54:13Z,2015,652000,3,1,1470,6122,1,3,8,1200,270,1948
17731,2024-12-12T02:54:13Z,2015,425000,3,2,1890,8400,1,3,8,1520,370,1977
12746,2024-12-12T02:54:13Z,2014,518000,4,1,1780,8768,1,4,7,1050,730,1951
11227,2024-12-12T02:54:13Z,2014,753000,3,2,2290,9047,2,4,8,2290,0,1984
9826,2024-12-12T02:54:13Z,2014,905000,4,3,2980,3000,2,3,9,2340,640,2008
17006,2024-12-12T02:54:13Z,2015,298000,3,1,1620,12825,1,3,8,1340,280,1962
8331,2024-12-12T02:54:13Z,2014,250000,4,2,2600,9000,1,3,8,1410,1190,1959
19953,2024-12-12T02:54:13Z,2014,260000,3,2,1427,4337,2,3,7,1427,0,2009
13693,2024-12-12T02:54:13Z,2015,246500,3,1,1170,11530,1,3,7,1170,0,1960
18143,2024-12-12T02:54:13Z,2014,490000,3,1,1490,11360,1,3,8,1490,0,1975
12601,2024-12-12T02:54:13Z,2014,288000,3,1,1410,40500,1,4,7,1410,0,1961
3109,2024-12-12T02:54:13Z,2014,158800,3,1,960,8291,1,3,6,960,0,1950
1327,2024-12-12T02:54:13Z,2014,389000,2,1,910,7000,1,3,7,910,0,1952
13985,2024-12-12T02:54:13Z,2014,379000,3,2,1530,2913,2,4,7,1530,0,1986
86,2024-12-12T02:54:13Z,2014,305000,5,2,2660,8400,1,5,7,2660,0,1961
3274,2024-12-12T02:54:13Z,2014,660000,2,2,2550,6000,2,5,7,1860,690,1902
19218,2024-12-12T02:54:13Z,2014,589000,3,2,2320,5663,2,3,8,2320,0,2003
7351,2024-12-12T02:54:13Z,2014,340000,4,1,1800,5210,1,5,7,1080,720,1979
4367,2024-12-12T02:54:13Z,2014,800000,4,1,2150,9148,1,4,7,2150,0,1955
20031,2024-12-12T02:54:13Z,2014,450000,3,2,1810,914,3,3,8,1380,430,2008
12621,2024-12-12T02:54:13Z,2014,405000,3,2,1310,7300,1,3,7,1310,0,1957
12484,2024-12-12T02:54:13Z,2014,238000,1,1,530,6350,1,5,5,530,0,1941
5828,2024-12-12T02:54:13Z,2014,455000,4,2,2811,7251,2,3,9,2811,0,2009
19259,2024-12-12T02:54:13Z,2015,168000,3,1,1150,8000,1,4,6,1150,0,1913
17853,2024-12-12T02:54:13Z,2014,420000,4,2,3040,24123,2,3,8,3040,0,1999
4949,2024-12-12T02:54:13Z,2015,329999,3,2,3360,41250,1,4,7,1820,1540,1988
14298,2024-12-12T02:54:13Z,2015,515000,3,1,2200,7620,1,4,7,1130,1070,1942
15484,2024-12-12T02:54:13Z,2015,383000,4,2,1850,8310,1,3,7,1200,650,1962
9409,2024-12-12T02:54:13Z,2014,1008000,4,3,2650,3060,2,3,9,2060,590,2001
12959,2024-12-12T02:54:13Z,2014,245560,2,1,1260,9693,1,3,7,1260,0,1957
9501,2024-12-12T02:54:13Z,2014,604000,6,3,2580,13572,1,3,8,1290,1290,1987
19827,2024-12-12T02:54:13Z,2014,398651,4,2,2650,4120,2,3,8,2650,0,2014
9212,2024-12-12T02:54:13Z,2015,205000,3,2,1250,952,3,3,8,1250,0,2008
16998,2024-12-12T02:54:13Z,2014,413000,4,1,1410,6000,1,3,7,810,600,1925
3306,2024-12-12T02:54:13Z,2014,430000,3,2,2030,7770,2,3,8,2030,0,2003
21310,2024-12-12T02:54:13Z,2014,2351960,4,4,5010,19412,2,3,11,4000,1010,2014
4070,2024-12-12T02:54:13Z,2014,979000,3,1,1700,14133,1,4,8,1700,0,1954
12560,2024-12-12T02:54:13Z,2014,445000,3,2,2790,16173,2,3,10,2790,0,1988
13348,2024-12-12T02:54:13Z,2014,732000,3,3,2670,6517,2,4,8,2020,650,1977
12852,2024-12-12T02:54:13Z,2015,310000,4,2,2060,8100,1,4,7,1310,750,1988
12922,2024-12-12T02:54:13Z,2015,275000,3,1,1650,7700,1,4,8,1650,0,1977
3012,2024-12-12T02:54:13Z,2014,945000,2,2,2540,7089,2,3,9,2540,0,2004
5462,2024-12-12T02:54:13Z,2014,845800,4,3,3020,12750,2,3,10,3020,0,1990
16717,2024-12-12T02:54:13Z,2015,386000,4,2,2810,8560,1,3,8,1610,1200,1979
21138,2024-12-12T02:54:13Z,2014,398500,4,2,2820,6666,2,3,9,2820,0,2007
12836,2024-12-12T02:54:13Z,2014,305000,1,1,900,7500,1,3,5,900,0,1946
19943,2024-12-12T02:54:13Z,2015,292500,3,2,1440,1068,2,3,8,1160,280,2006
19094,2024-12-12T02:54:13Z,2014,307700,5,2,1980,13132,1,4,7,1260,720,1962
18475,2024-12-12T02:54:13Z,2014,571500,3,1,1300,6710,1,4,6,1300,0,1952
10542,2024-12-12T02:54:13Z,2015,184500,3,1,1280,3640,2,3,6,1280,0,1983
10774,2024-12-12T02:54:13Z,2014,515000,3,2,1790,7167,2,3,8,1790,0,1989
18373,2024-12-12T02:54:13Z,2015,655000,4,3,2570,8022,1,4,8,1370,1200,1984
9868,2024-12-12T02:54:13Z,2014,290000,3,2,2080,4828,2,3,8,2080,0,2002
20917,2024-12-12T02:54:13Z,2014,575000,3,3,1384,1287,2,3,8,1144,240,2006
1096,2024-12-12T02:54:13Z,2014,241000,3,1,1010,9611,1,4,6,1010,0,1973
19518,2024-12-12T02:54:13Z,2014,578000,4,2,2070,5415,2,3,8,2070,0,1996
3070,2024-12-12T02:54:13Z,2015,985000,5,3,3890,13261,2,3,9,2870,1020,1984
19450,2024-12-12T02:54:13Z,2014,888550,3,2,3540,38322,2,3,10,3540,0,1989
9978,2024-12-12T02:54:13Z,2014,755000,4,2,2660,10452,2,3,9,2660,0,1993
1669,2024-12-12T02:54:13Z,2014,396000,3,1,2340,5668,1,4,6,1200,1140,1941
1555,2024-12-12T02:54:13Z,2014,343000,3,1,1120,7250,1,4,7,1120,0,1972
250,2024-12-12T02:54:13Z,2014,260000,3,2,1810,7209,1,4,7,1240,570,1978
17807,2024-12-12T02:54:13Z,2014,330000,2,1,720,7250,1,3,5,720,0,1943
3833,2024-12-12T02:54:13Z,2015,524000,3,1,1310,9471,1,4,8,1310,0,1970
5672,2024-12-12T02:54:13Z,2014,430000,5,2,3860,42733,1,4,8,2300,1560,1955
7760,2024-12-12T02:54:13Z,2014,174000,2,1,600,4854,1,5,6,600,0,1922
327,2024-12-12T02:54:13Z,2014,740000,4,2,2050,4400,1,4,9,2050,0,1922
4333,2024-12-12T02:54:13Z,2014,281000,3,1,1340,21336,1,4,5,1340,0,1945
20035,2024-12-12T02:54:13Z,2014,527500,3,2,1380,1389,3,3,8,1380,0,2008
13236,2024-12-12T02:54:13Z,2015,248000,3,1,1420,8800,1,4,6,1090,330,1981
6095,2024-12-12T02:54:13Z,2015,713900,3,2,3370,167706,1,3,10,3370,0,2000
11236,2024-12-12T02:54:13Z,2015,595000,2,1,980,3600,1,3,6,980,0,1907
16116,2024-12-12T02:54:13Z,2014,372000,4,1,1890,10550,1,5,7,1010,880,1969
7535,2024-12-12T02:54:13Z,2015,292500,3,2,1390,6004,2,3,8,1390,0,1993
18740,2024-12-12T02:54:13Z,2015,685000,3,2,2520,10175,1,3,8,1630,890,1979
14290,2024-12-12T02:54:13Z,2014,469950,4,2,2720,6427,1,3,8,1650,1070,2008
11608,2024-12-12T02:54:13Z,2014,835000,4,2,3650,7784,2,3,9,3650,0,2006
12718,2024-12-12T02:54:13Z,2014,780000,4,3,3910,59863,2,4,10,2490,1420,1987
8497,2024-12-12T02:54:13Z,2015,209500,3,1,970,5488,1,3,7,970,0,1976
232,2024-12-12T02:54:13Z,2014,315000,6,2,2940,7350,1,3,8,1780,1160,1978
13511,2024-12-12T02:54:13Z,2015,355000,3,2,2620,78843,1,4,7,1310,1310,1964
349,2024-12-12T02:54:13Z,2015,387000,4,1,2500,7690,1,3,7,1250,1250,1973
3635,2024-12-12T02:54:13Z,2015,251000,3,2,1200,10212,1,5,6,1200,0,1949
6146,2024-12-12T02:54:13Z,2014,420000,4,2,2480,8626,2,3,10,2480,0,2001
1732,2024-12-12T02:54:13Z,2014,1928000,4,3,4280,20296,2,4,11,4280,0,1984
15607,2024-12-12T02:54:13Z,2014,190000,3,1,1350,7370,1,4,6,1350,0,1912
13200,2024-12-12T02:54:13Z,2014,595000,4,2,1990,2175,2,3,8,1680,310,2005
4546,2024-12-12T02:54:13Z,2014,397500,3,1,1300,8480,1,3,7,1300,0,1969
13486,2024-12-12T02:54:13Z,2014,665000,4,2,3130,7582,2,3,8,3130,0,2004
17960,2024-12-12T02:54:13Z,2014,850000,6,3,4920,20590,1,4,9,2730,2190,1960
21105,2024-12-12T02:54:13Z,2014,1274950,4,2,3820,8850,2,3,10,3820,0,2014
14929,2024-12-12T02:54:13Z,2014,505000,4,2,2730,12000,1,4,8,1410,1320,1998
14367,2024-12-12T02:54:13Z,2015,490000,1,1,850,8050,1,2,6,850,0,1906
7555,2024-12-12T02:54:13Z,2015,320000,4,2,2000,10374,2,4,7,2000,0,1967
8291,2024-12-12T02:54:13Z,2014,315000,3,2,1900,9513,1,3,8,1900,0,1995
3309,2024-12-12T02:54:13Z,2015,426000,2,1,640,2500,1,4,6,640,0,1918
16177,2024-12-12T02:54:13Z,2014,250500,3,2,1710,7225,2,4,7,1710,0,1988
5148,2024-12-12T02:54:13Z,2015,994900,4,3,3695,6556,2,3,9,3695,0,2014
3278,2024-12-12T02:54:13Z,2014,843500,3,2,3560,11448,2,3,11,3560,0,1997
9237,2024-12-12T02:54:13Z,2014,700000,2,1,1620,9855,1,3,8,1320,300,1948
8477,2024-12-12T02:54:13Z,2014,339950,0,2,2290,8319,2,3,8,2290,0,1985
16813,2024-12-12T02:54:13Z,2015,352500,4,2,1970,7451,1,3,8,1350,620,1962
15108,2024-12-12T02:54:13Z,2015,1210000,4,3,4980,18069,2,3,11,4980,0,2006
19796,2024-12-12T02:54:13Z,2014,509900,3,2,1790,2700,2,3,8,1790,0,2010
8330,2024-12-12T02:54:13Z,2015,315000,2,1,770,6731,1,4,6,770,0,1943
18389,2024-12-12T02:54:13Z,2014,615750,4,2,2140,6360,2,3,7,1840,300,1945
6221,2024-12-12T02:54:13Z,2014,253000,4,2,1910,7826,1,4,7,1140,770,1973
4794,2024-12-12T02:54:13Z,2015,259000,3,2,1390,7120,1,3,7,1390,0,1988
14267,2024-12-12T02:54:13Z,2014,625000,4,2,2100,8290,2,4,8,2100,0,1978
459,2024-12-12T02:54:13Z,2015,255000,3,1,1240,8659,1,5,7,1240,0,1986
11459,2024-12-12T02:54:13Z,2014,561000,3,2,1640,7200,2,4,8,1640,0,1985
3577,2024-12-12T02:54:13Z,2014,253779,4,2,2030,9600,1,3,6,1430,600,1947
14149,2024-12-12T02:54:13Z,2015,452100,4,2,3160,6540,1,3,8,1580,1580,1959
4372,2024-12-12T02:54:13Z,2014,160134,3,1,1190,10116,1,3,7,1190,0,1968
10205,2024-12-12T02:54:13Z,2014,221900,2,1,780,6727,1,3,6,780,0,1939
14017,2024-12-12T02:54:13Z,2015,580000,2,1,860,4013,1,3,7,860,0,1925
5473,2024-12-12T02:54:13Z,2014,325000,3,1,1050,9083,1,3,7,1050,0,1951
11287,2024-12-12T02:54:13Z,2014,312000,3,2,1540,5338,1,5,7,770,770,1954
6159,2024-12-12T02:54:13Z,2014,300000,3,2,1780,10395,1,3,8,1780,0,1967
2395,2024-12-12T02:54:13Z,2015,995000,4,2,2340,13406,1,4,9,2340,0,1963
13541,2024-12-12T02:54:13Z,2014,785000,4,2,2960,4750,2,3,9,2960,0,2005
21197,2024-12-12T02:54:13Z,2014,477000,3,2,2100,5060,2,3,7,2100,0,2006
2175,2024-12-12T02:54:13Z,2014,460000,3,1,1400,2003,1,4,8,700,700,1908
8118,2024-12-12T02:54:13Z,2014,320600,3,2,1220,7620,1,3,6,720,500,1947
